Supplementary Table 3B. Differentially methylated probes between HF2927 CSCs and SDCs.,,,,
gene,feat.cgi,csc_AVG,sdc_AVG,adj.P.Val
,IGR-opensea,0.367977787,0.395470794,0.136215513
UBE4B,Body-opensea,0.769332615,0.682466776,0.136215513
NEURL4,Body-shelf,0.891544867,0.841155451,0.136215621
TRIM27,Body-shore,0.924491616,0.882688176,0.136215621
ARHGAP10,Body-opensea,0.812100795,0.712337957,0.136215621
ZPBP2,Body-shelf,0.27909231,0.189453766,0.136215621
SORBS3,5'UTR-island,0.267226431,0.390803494,0.136215621
ICA1L,5'UTR-shore,0.208229514,0.119044607,0.136218333
,IGR-opensea,0.149101975,0.19829651,0.136218333
NRCAM,TSS1500-opensea,0.654570386,0.580436753,0.1362245
REG3G,5'UTR-opensea,0.683424915,0.569321055,0.136257902
LCLAT1,5'UTR-opensea,0.898758785,0.927386608,0.136257902
KNDC1,Body-shore,0.190799518,0.24818736,0.136257902
,IGR-island,0.969438295,0.940528589,0.136257902
MIR515-2,TSS1500-opensea,0.797920925,0.71784852,0.136257902
,IGR-opensea,0.26403628,0.33254164,0.136257902
OTUD4,5'UTR-shore,0.05790462,0.041441533,0.136268104
FAM53B,Body-opensea,0.90787321,0.93397353,0.136283197
MOCS1,Body-shelf,0.921279546,0.895495284,0.136289196
ADCY8,TSS1500-island,0.080173446,0.039350203,0.136289196
MAGI1,TSS1500-island,0.36984492,0.317208304,0.136346155
BNC2,Body-opensea,0.29439328,0.362453758,0.136346155
C1orf14,TSS200-shore,0.694393791,0.661542375,0.136351797
,IGR-island,0.188530943,0.254439736,0.136351797
,IGR-island,0.077710781,0.055235154,0.136351797
APBB2,5'UTR-shore,0.245261612,0.33131989,0.136351797
RAD51L1,Body-opensea,0.841958247,0.903245766,0.136351797
TSNAX-DISC1,Body-opensea,0.617649171,0.568136353,0.136351797
,IGR-opensea,0.24555441,0.363540353,0.136351797
KLC2,Body-shelf,0.948121754,0.909998568,0.136351797
ANKLE1,TSS200-island,0.337249128,0.385341006,0.136351797
CRIP2,Body-island,0.060187488,0.033801858,0.136351797
,IGR-island,0.855491117,0.891954431,0.136351797
,IGR-shelf,0.174521401,0.257380771,0.136351797
COL9A1,Body-opensea,0.686731535,0.554586238,0.136369849
MAPK14,TSS200-island,0.048800554,0.029921344,0.136377982
,IGR-opensea,0.522279681,0.436218404,0.136383528
ADORA2A,TSS200-shelf,0.833307783,0.793952732,0.136383528
,IGR-shelf,0.085393175,0.050893818,0.136413361
MGC45800,Body-shore,0.949421208,0.911436808,0.136419021
TMEM128,5'UTR-shore,0.089814793,0.064732917,0.136434463
,IGR-opensea,0.464786746,0.37365473,0.136434463
,IGR-opensea,0.140334694,0.07406946,0.136445127
,IGR-island,0.052569515,0.032870065,0.136459353
KCNMA1,Body-opensea,0.843503818,0.813876341,0.136467295
ELOF1,TSS1500-shore,0.158257558,0.220281748,0.136498719
ROBO3,Body-shore,0.935384786,0.904535028,0.136498719
RXRG,TSS200-opensea,0.16444301,0.27963084,0.136498719
RUNX2,Body-island,0.431094867,0.520618125,0.136498909
WNK2,Body-shore,0.763819152,0.690878315,0.136503263
ZMIZ1,Body-opensea,0.432677775,0.382753669,0.136507571
,IGR-shore,0.334148837,0.411095492,0.136507571
CBLN2,5'UTR-island,0.335418461,0.266555384,0.136507571
LOC255167,Body-island,0.098219987,0.123294677,0.136507571
TECTA,Body-shore,0.699781436,0.624137621,0.136507571
,IGR-shelf,0.701175292,0.762710174,0.136507571
PPP1R16B,5'UTR-shore,0.046675619,0.027007738,0.136507571
,IGR-island,0.1041266,0.152776057,0.136515672
SPRY2,3'UTR-shelf,0.080703612,0.053964524,0.136515672
TSC22D2,TSS1500-shore,0.212544687,0.129980432,0.136515672
DNASE1L2,Body-island,0.92300544,0.957190771,0.136540485
C7orf31,TSS200-island,0.041013431,0.012485644,0.136540485
PSG5,TSS1500-opensea,0.66177539,0.616809254,0.136557327
COL1A1,1stExon-island,0.066857998,0.090559055,0.136557327
,IGR-island,0.209036368,0.256282956,0.136557327
DSCAML1,Body-island,0.671934113,0.736762452,0.136562375
HOXC4,5'UTR-shore,0.481045639,0.620975511,0.136562375
,IGR-opensea,0.050360705,0.076876934,0.136562375
MUPCDH,TSS200-island,0.820822677,0.862534409,0.136566938
,IGR-shore,0.857121094,0.891374415,0.136566938
HES3,3'UTR-island,0.08366015,0.054348885,0.136567914
LOC645323,TSS1500-shore,0.352352446,0.460836869,0.136567914
KPNA7,1stExon-opensea,0.853973391,0.76894719,0.136573108
,IGR-shelf,0.870524794,0.89325266,0.136573108
STRN3,Body-shore,0.048533911,0.034156149,0.136585405
SNORD115-15,Body-opensea,0.412527026,0.351143935,0.13658682
ESPN,Body-island,0.150368713,0.207031114,0.136595403
11-Sep,Body-opensea,0.086332399,0.039371715,0.136595403
CDK8,Body-shore,0.077327703,0.054588885,0.136595403
TRIM10,3'UTR-opensea,0.914730457,0.862004847,0.1366034
PPFIA3,5'UTR-island,0.065751415,0.030733184,0.1366034
UBE2E2,TSS200-island,0.091169297,0.067118693,0.1366045
,IGR-opensea,0.06361635,0.039720268,0.136613901
BRSK2,Body-opensea,0.834937315,0.811403107,0.136615317
,IGR-shelf,0.380695068,0.437285774,0.136615317
KIF1A,Body-opensea,0.67087417,0.618417902,0.136615317
GRPEL1,TSS1500-island,0.0642882,0.081250279,0.136615317
,IGR-opensea,0.803548869,0.845583433,0.136615317
,IGR-opensea,0.077222567,0.048103356,0.136615317
PPHLN1,TSS200-island,0.046550063,0.031432646,0.136615317
YWHAE,Body-opensea,0.922414375,0.884559874,0.136615317
C1orf158,3'UTR-opensea,0.607289598,0.583369197,0.136625728
RSPH3,1stExon-island,0.065586693,0.085282843,0.136625728
,IGR-opensea,0.071155942,0.111355935,0.136625728
,IGR-opensea,0.796212568,0.71378063,0.136644231
HMGN1,5'UTR-island,0.262335008,0.317478163,0.136644231
LOC285550,3'UTR-opensea,0.831775261,0.889023015,0.136653202
,IGR-shelf,0.095451584,0.054558442,0.136653202
,IGR-island,0.49561687,0.541064735,0.136672651
12-Sep,5'UTR-opensea,0.353262641,0.295474332,0.13667375
TRMT2A,Body-shore,0.164681932,0.227134526,0.13667375
KCTD18,5'UTR-shore,0.69468181,0.747695753,0.13667375
,IGR-opensea,0.160369905,0.238959936,0.13667375
ALX4,Body-island,0.281170526,0.238766807,0.13667375
,IGR-island,0.239307871,0.286398407,0.13667375
C10orf11,Body-opensea,0.924026788,0.868859534,0.13667375
FLJ43860,Body-opensea,0.452467751,0.411638774,0.13667375
,IGR-shelf,0.598633496,0.680682658,0.13667375
MPP6,5'UTR-opensea,0.824600257,0.866795273,0.13667375
ARID3C,Body-shore,0.721717121,0.653731237,0.136674798
,IGR-opensea,0.550573526,0.434840357,0.136680589
SLC18A3,TSS200-island,0.408373851,0.484510456,0.136680589
CUX1,Body-opensea,0.9067006,0.879932315,0.136680589
,IGR-opensea,0.246324006,0.293082369,0.136680589
EPHB1,TSS200-island,0.085546781,0.108220681,0.136680589
SLC16A8,TSS200-shore,0.90669478,0.94075037,0.136680589
TNXB,Body-opensea,0.900086656,0.838137145,0.136680589
,IGR-shore,0.727036142,0.625463775,0.136681161
ABLIM1,Body-opensea,0.074409407,0.041588608,0.136681161
TNKS2,TSS1500-shore,0.225817871,0.348032975,0.136681161
MTNR1B,TSS1500-shore,0.524843299,0.617245923,0.136681161
CPA6,Body-opensea,0.123128519,0.070183219,0.136681161
TAC1,Body-island,0.443885421,0.40282604,0.136682241
MTDH,Body-shore,0.126954667,0.090184538,0.136682241
CDCA3,Body-shore,0.793382734,0.734265173,0.136682241
CPLX1,Body-island,0.353050813,0.445834131,0.136696072
,IGR-opensea,0.869196041,0.809524845,0.136696072
OR2A2,TSS1500-opensea,0.096700617,0.041691771,0.136696817
PROZ,1stExon-opensea,0.902380116,0.878428926,0.136704073
,IGR-shore,0.063368527,0.097322433,0.136704073
,IGR-shore,0.402455712,0.455571345,0.136704073
GFRA2,Body-shore,0.152482422,0.222023251,0.136704073
,IGR-shelf,0.22398208,0.263839578,0.136704073
,IGR-opensea,0.574442854,0.52155307,0.136704073
,IGR-island,0.11541616,0.184457216,0.136724696
,IGR-shore,0.927321585,0.955383832,0.136724696
,IGR-shore,0.888404762,0.850560157,0.136730181
CHST15,3'UTR-opensea,0.540686704,0.516504988,0.136730181
PLA2R1,Body-shore,0.779294281,0.871207544,0.136730181
NIPAL1,TSS200-island,0.026436185,0.011567699,0.136730181
XAB2,Body-shore,0.608708082,0.654471643,0.136732503
TMEM90A,5'UTR-island,0.203339043,0.28111972,0.136732503
,IGR-opensea,0.849969404,0.90692859,0.136732503
SPINK5L3,5'UTR-opensea,0.826230468,0.763565443,0.136732503
VPS52,Body-shelf,0.903595685,0.885635832,0.136732503
,IGR-opensea,0.442551063,0.38076897,0.136732503
NPTN,Body-opensea,0.794310774,0.878117362,0.136732503
ENGASE,Body-opensea,0.92876047,0.905609422,0.136732503
EIF4EBP1,TSS1500-shore,0.067957537,0.048406463,0.136732503
EIF2C2,Body-opensea,0.041612602,0.026890937,0.136732503
KCNA4,TSS1500-island,0.507800366,0.472817259,0.136734953
PVRL1,Body-opensea,0.930818726,0.951469347,0.136735056
PRDX1,TSS200-island,0.425452282,0.482308594,0.136736276
BDNF,Body-island,0.149565902,0.051103209,0.136736276
,IGR-opensea,0.596992147,0.777252324,0.136736276
,IGR-shelf,0.851567016,0.795388292,0.136736276
EMX1,Body-shore,0.686297206,0.623682135,0.136736276
CCDC85C,Body-opensea,0.825981192,0.86138257,0.136736276
COLEC11,Body-opensea,0.783921765,0.829763902,0.136738307
ENPP3,1stExon-opensea,0.821478496,0.867469513,0.136752459
,IGR-island,0.066601301,0.047409338,0.136758244
KCNIP4,5'UTR-opensea,0.354230544,0.288007718,0.13675962
CPT1A,TSS200-shore,0.045375117,0.025277009,0.136772813
DAGLB,3'UTR-opensea,0.918626562,0.900001697,0.136783405
MESP2,TSS1500-shore,0.5757279,0.666092395,0.136783405
IRAK4,5'UTR-shore,0.874733717,0.83799751,0.13681211
RHEB,Body-opensea,0.92531986,0.911339737,0.136840114
FGF14,Body-opensea,0.684830085,0.723363485,0.136840403
CNIH2,Body-island,0.058782352,0.037868407,0.13684632
CDH22,Body-opensea,0.055146648,0.026973355,0.136855184
PRKAR1B,Body-opensea,0.365910978,0.323560543,0.136877097
GCH1,TSS1500-shore,0.047512855,0.032496541,0.136877097
,IGR-shore,0.871877548,0.763114821,0.136879222
PCDHGA4,Body-island,0.896331583,0.935448087,0.136907843
ZNF727,Body-island,0.337968731,0.280649869,0.136918069
NLGN1,Body-opensea,0.828628067,0.900889229,0.136919324
NR3C1,5'UTR-shore,0.101206927,0.05970555,0.136925814
ASAH2B,5'UTR-island,0.077054066,0.049126126,0.136947077
,IGR-shore,0.346839865,0.250685738,0.136953434
FOXK1,Body-island,0.058181812,0.011878796,0.136956549
EPHA8,Body-shelf,0.542434673,0.590691452,0.136982683
LRRC58,TSS1500-shore,0.066323851,0.043684968,0.136983634
FAM19A2,5'UTR-island,0.087647464,0.146937482,0.136986651
RAB3IP,5'UTR-shore,0.089135154,0.059850574,0.136987785
MIR518C,TSS1500-opensea,0.759606013,0.6908961,0.13699936
KDM2B,Body-shelf,0.860150042,0.838439294,0.136999467
,IGR-island,0.044423651,0.028070786,0.136999467
ALOX5,Body-opensea,0.898889242,0.858585457,0.136999467
,IGR-opensea,0.841016875,0.768143228,0.136999467
CSRP1,TSS200-island,0.409943592,0.522194763,0.137001175
NPBWR2,TSS200-shore,0.553004714,0.504237145,0.137001175
EPS8L2,TSS200-island,0.552106324,0.59490129,0.137001175
WDR35,TSS1500-shore,0.576475968,0.493817598,0.137001175
,IGR-shelf,0.673681985,0.725336495,0.137001175
C2CD2,TSS1500-shore,0.05294024,0.069971057,0.137001175
,IGR-opensea,0.430164383,0.341937371,0.137007529
,IGR-opensea,0.550372653,0.489530202,0.137010347
LANCL2,Body-shelf,0.597554731,0.559524186,0.137016178
,IGR-opensea,0.705475888,0.602197085,0.137024975
,IGR-island,0.114811153,0.144527036,0.137045003
ZNF671,Body-shore,0.20154971,0.248505336,0.13704625
LYSMD3,3'UTR-opensea,0.746592372,0.853350458,0.137058115
LOC255167,Body-shore,0.589328479,0.530480596,0.137069918
SDF4,1stExon-island,0.060148428,0.01362967,0.137071122
DOK6,Body-island,0.880870465,0.916834908,0.137088791
CBFA2T2,Body-island,0.739646386,0.784773818,0.137098815
SPATS2L,TSS200-shore,0.862343098,0.878259434,0.137098815
,IGR-shelf,0.166519564,0.140796363,0.137123812
TEAD1,5'UTR-island,0.079873585,0.05205769,0.137129503
TRIM42,Body-island,0.931360061,0.953448791,0.137129503
PROZ,Body-opensea,0.941476264,0.922585717,0.137130665
RASAL1,Body-island,0.05156029,0.088724343,0.13713856
SLC9A3,Body-island,0.05749213,0.003197071,0.13713856
ZNF385D,1stExon-opensea,0.06464264,0.088601882,0.137149514
,IGR-shore,0.937606627,0.902182453,0.137149514
XAF1,5'UTR-opensea,0.54328741,0.433924866,0.137155472
KIAA1026,Body-shelf,0.782662853,0.720522536,0.137168485
IGFL3,TSS1500-opensea,0.238289434,0.312478995,0.137168485
KIAA1377,Body-shelf,0.661568542,0.556742819,0.137184957
MYH11,Body-opensea,0.825319403,0.866965746,0.13718569
MSX2,Body-shelf,0.292973192,0.240278552,0.137192299
GJA4,Body-shore,0.94634269,0.965071869,0.137217703
FREM2,Body-opensea,0.828062333,0.89752521,0.137224922
PRDM11,Body-shelf,0.819094659,0.749647402,0.137225696
IRX4,Body-island,0.36707363,0.438978034,0.137225696
BAT2,5'UTR-island,0.069608134,0.049671237,0.137225696
ATP1B2,1stExon-island,0.034800706,0.012890681,0.137225696
CLN6,3'UTR-opensea,0.748426541,0.786226606,0.137225696
DTNBP1,Body-island,0.060793292,0.042189431,0.137226963
ACBD7,TSS200-island,0.042002814,0.026161315,0.137239438
TLX1NB,5'UTR-island,0.387362492,0.353464873,0.137248953
,IGR-shore,0.921943633,0.89032699,0.137255812
GEMIN7,5'UTR-shelf,0.935310166,0.950522114,0.137266929
TAF6L,TSS1500-shore,0.123171028,0.147206811,0.137319086
,IGR-island,0.300815549,0.250324569,0.137324265
SSPO,Body-island,0.197938128,0.235584414,0.137333184
PLCD1,TSS1500-island,0.039437471,0.024897215,0.137333184
PHF13,Body-opensea,0.956778054,0.939856582,0.137333184
TYRP1,TSS200-opensea,0.818447175,0.777784503,0.137333184
,IGR-opensea,0.880095687,0.836552429,0.137333184
,IGR-opensea,0.106712762,0.085123299,0.137333184
C16orf57,TSS1500-island,0.097797933,0.07333794,0.137333184
MIDN,5'UTR-island,0.081710003,0.052973115,0.137333184
KIAA1543,Body-island,0.864158097,0.828474872,0.137333184
CPM,5'UTR-opensea,0.946190151,0.923350828,0.137333184
C18orf2,TSS200-opensea,0.194042572,0.105778376,0.137333184
ASXL2,TSS200-island,0.06729996,0.039634303,0.137333184
,IGR-opensea,0.794308582,0.887305149,0.137333184
PPTC7,3'UTR-opensea,0.137073522,0.176499839,0.137333184
PDIA4,3'UTR-opensea,0.464497898,0.441389565,0.137333449
,IGR-opensea,0.689883574,0.643038288,0.137333449
,IGR-opensea,0.738898666,0.688688455,0.137333449
,IGR-opensea,0.80368634,0.767825525,0.137344217
PLCH1,TSS200-opensea,0.464079577,0.424222582,0.137359285
,IGR-opensea,0.434057815,0.406889427,0.137359285
RABL5,1stExon-island,0.265619228,0.313056449,0.137359285
RRAD,TSS1500-shore,0.781689249,0.724902027,0.137359285
,IGR-opensea,0.582342584,0.491471109,0.137366426
CALD1,TSS1500-opensea,0.054361148,0.02553289,0.137366426
TBCD,Body-shore,0.872392765,0.919410283,0.137366426
NPHP4,Body-shelf,0.881574158,0.925210756,0.137366426
,IGR-opensea,0.131171798,0.078033638,0.137366426
LOC404266,TSS1500-shelf,0.494543399,0.413101187,0.137366426
,IGR-shelf,0.247377498,0.191007401,0.137366426
,IGR-shore,0.737013022,0.768311467,0.137376447
CAMTA1,Body-shelf,0.751798126,0.793195,0.137376447
FOXD2,1stExon-shore,0.891381083,0.91367537,0.137382921
KLHL29,Body-opensea,0.26915115,0.331205523,0.137391149
DCDC1,TSS1500-shore,0.061642697,0.04173224,0.137391149
,IGR-opensea,0.712200049,0.637789489,0.137391149
KLF11,TSS1500-island,0.935940842,0.907742514,0.137391149
,IGR-opensea,0.625194641,0.712387179,0.137391149
ZBTB42,TSS1500-island,0.247610856,0.288987818,0.137391149
,IGR-shore,0.94983283,0.965100227,0.137403424
ATAD2B,Body-opensea,0.829058577,0.682043498,0.13740764
,IGR-opensea,0.228913456,0.33182647,0.13742075
TANC2,Body-opensea,0.760825065,0.818298235,0.13742075
TBC1D10A,TSS1500-shore,0.201420517,0.217466484,0.13742379
PHOX2A,Body-island,0.280677303,0.386633806,0.137424654
,IGR-opensea,0.811848062,0.860237734,0.137424654
,IGR-opensea,0.948821547,0.964750203,0.137442148
CORO7,Body-opensea,0.822781878,0.767771472,0.137442148
FGFBP2,TSS200-opensea,0.397664151,0.369300397,0.137442148
ADCYAP1R1,Body-opensea,0.628336713,0.591534563,0.137442148
9-Sep,TSS1500-island,0.037780993,0.01809233,0.137442148
RSBN1,Body-opensea,0.851388472,0.896111761,0.137442148
TMEM97,TSS1500-island,0.080120302,0.110394104,0.137442148
PEX26,1stExon-island,0.102696678,0.121131589,0.137442148
KCNMB3,Body-opensea,0.859122928,0.898394699,0.137442148
MGC34034,Body-shore,0.102070945,0.074232606,0.13745179
,IGR-opensea,0.571927347,0.647076613,0.137452827
ZNF415,TSS1500-shore,0.411981215,0.467805887,0.137455072
,IGR-opensea,0.854203133,0.905013589,0.137455072
,IGR-shore,0.940642311,0.920371132,0.13747156
,IGR-opensea,0.061337767,0.040132192,0.137472359
RIN2,3'UTR-opensea,0.864957585,0.821057039,0.137472359
ULK2,1stExon-island,0.027617812,0.009952666,0.137472359
STK31,1stExon-opensea,0.904077381,0.865871259,0.137472359
,IGR-shelf,0.08086339,0.046686053,0.137520712
NOX4,TSS1500-shore,0.512392357,0.4571135,0.137520712
TRIM31,Body-shore,0.078295912,0.105037359,0.13752161
PNMT,1stExon-island,0.039184109,0.090688467,0.13752161
RFX1,Body-shore,0.933899646,0.902362574,0.13752161
NET1,TSS1500-shore,0.723336767,0.828610286,0.137535517
AIRE,TSS200-island,0.025675771,0.008791201,0.137536919
ZC3H12C,Body-opensea,0.851399708,0.818484416,0.137549134
FOXQ1,TSS200-island,0.183446032,0.252145649,0.137550235
LUZP2,Body-opensea,0.870339855,0.744083068,0.137550235
SPACA3,3'UTR-opensea,0.834697701,0.814862892,0.137555685
DAAM1,3'UTR-opensea,0.805162301,0.873271405,0.137555685
,IGR-island,0.286054753,0.38068114,0.137557018
,IGR-opensea,0.125672529,0.087480165,0.137560075
GALNT9,Body-shore,0.114041457,0.083005002,0.137563397
TNFRSF11A,3'UTR-shore,0.78174985,0.831095751,0.137563397
SAP30,TSS200-island,0.049948084,0.031133211,0.137570339
BEND7,Body-island,0.915548239,0.893400158,0.13757244
CTNNA2,Body-opensea,0.069377441,0.04769762,0.137573232
C19orf21,1stExon-shelf,0.680550168,0.70718071,0.137584839
SLC6A2,Body-opensea,0.914767843,0.934919544,0.137584839
SLC6A11,TSS200-island,0.168723283,0.200089322,0.137584839
,IGR-island,0.328870591,0.405046691,0.137584839
,IGR-shore,0.719041097,0.621711125,0.137584839
,IGR-shelf,0.671609816,0.731719423,0.137584839
HAS3,TSS1500-island,0.126584748,0.095578049,0.137584839
ACP5,3'UTR-shelf,0.811039017,0.753573766,0.137595687
WDR86,Body-island,0.896028862,0.846298616,0.137595687
,IGR-island,0.662723806,0.597580739,0.137607376
LPHN2,5'UTR-island,0.047480363,0.027994709,0.137607376
EHBP1,Body-opensea,0.904755945,0.936991123,0.137607376
SLC27A1,TSS1500-island,0.094446639,0.167575657,0.137607376
CREBZF,TSS1500-shore,0.075117915,0.050418534,0.137607376
POLR2H,TSS200-island,0.040881887,0.021952974,0.137607376
CST11,TSS1500-opensea,0.531892986,0.563571788,0.137607376
LOC100130987,Body-shore,0.076307165,0.04402654,0.137607376
IBTK,5'UTR-island,0.052502531,0.03644576,0.137607376
CUGBP2,Body-island,0.289092,0.396803082,0.137607376
F2R,TSS200-island,0.047136772,0.068401286,0.137607376
MAP3K7,Body-shore,0.060933135,0.041128723,0.137607376
INTS6,Body-opensea,0.895603384,0.9303157,0.137621037
KIAA0895L,TSS1500-island,0.105917391,0.083564687,0.137629421
,IGR-opensea,0.74246449,0.812043318,0.137638754
,IGR-opensea,0.707259885,0.658425846,0.137638754
,IGR-shelf,0.71649276,0.783436204,0.137644437
OCA2,5'UTR-shore,0.94206507,0.959468453,0.137644437
,IGR-island,0.031382267,0.016127247,0.137651063
LOC100128023,TSS1500-opensea,0.601454615,0.678821474,0.137651063
MZF1,Body-shore,0.684548064,0.70998835,0.137656273
JDP2,TSS1500-shore,0.356993647,0.411779473,0.13766313
SDK2,Body-opensea,0.895804619,0.939074628,0.137672179
SDC4,Body-island,0.297826935,0.430392342,0.137673802
EFR3B,Body-opensea,0.653493192,0.604489922,0.137675285
RBM26,1stExon-shore,0.050548607,0.030036131,0.137676668
SRRM3,Body-island,0.046914331,0.010743212,0.137676668
PTPRN2,Body-island,0.949342856,0.967885174,0.137703678
LHX4,Body-island,0.293532218,0.436635452,0.137717607
GIMAP7,5'UTR-opensea,0.627320201,0.567826593,0.137721471
C19orf66,TSS1500-shore,0.278278669,0.249938339,0.137721471
,IGR-opensea,0.126666546,0.073698991,0.137721471
LIMS2,Body-shore,0.169029509,0.204873355,0.137721471
NID2,Body-opensea,0.8817046,0.830763547,0.137721471
,IGR-island,0.36178069,0.422283246,0.137721471
PDCD7,Body-shore,0.26979347,0.230573736,0.137721471
ZBTB1,TSS1500-island,0.136212328,0.183865674,0.137721471
CNOT10,Body-opensea,0.832432478,0.898155033,0.137721471
,IGR-opensea,0.470707407,0.436855817,0.137721471
BET1,TSS200-island,0.046072284,0.031681364,0.137721471
RGL2,Body-shore,0.401222847,0.445708841,0.137721471
YBX2,Body-shore,0.418600011,0.347162491,0.137721471
TRIM15,TSS1500-opensea,0.894727925,0.866834651,0.137721471
,IGR-island,0.508699288,0.589646217,0.137721471
S100A11,Body-shore,0.0670561,0.023090425,0.137721471
PDE1A,TSS200-opensea,0.046242775,0.026536366,0.137721471
MATN4,TSS1500-shelf,0.516555504,0.437695197,0.13772176
,IGR-island,0.518022318,0.497839114,0.137723734
CD300E,3'UTR-opensea,0.616001879,0.555623593,0.137741289
SLC34A1,TSS200-opensea,0.637006898,0.554574434,0.137748911
CITED4,TSS200-island,0.333039381,0.425553363,0.137748911
,IGR-island,0.152690716,0.194521263,0.137748911
EN2,TSS1500-island,0.050033689,0.033800145,0.137748911
,IGR-opensea,0.79833245,0.713378923,0.137748911
,IGR-opensea,0.885444068,0.858580171,0.137748911
KIAA0182,5'UTR-shore,0.475844548,0.520626481,0.137756834
JMJD6,1stExon-island,0.076713789,0.102968222,0.137756834
KIR2DL1,TSS1500-opensea,0.378091727,0.313391805,0.137763937
,IGR-shelf,0.475149758,0.410548217,0.137764775
ADCY5,Body-opensea,0.572466488,0.615205798,0.137764775
C7orf52,5'UTR-shore,0.141456394,0.113734301,0.137765202
POT1,TSS200-island,0.046783589,0.029947097,0.137775393
,IGR-opensea,0.079589617,0.04190286,0.137775393
WT1,Body-shore,0.615212256,0.569062424,0.137775393
,IGR-opensea,0.80745069,0.713982472,0.137775393
ATP10A,TSS200-island,0.236817545,0.361800901,0.137775393
YAP1,Body-shore,0.049533083,0.030630321,0.137775393
DNAJC3,TSS1500-island,0.049992511,0.033663403,0.137775393
SPTBN1,TSS1500-island,0.616444518,0.695008227,0.137775393
,IGR-shelf,0.076366322,0.058546991,0.137775393
TREM1,TSS200-opensea,0.710851769,0.640741149,0.137775393
VSTM2L,TSS1500-shore,0.531377964,0.499516189,0.137775393
NAV1,TSS1500-shore,0.851794374,0.793982051,0.137775393
COL4A2,Body-shore,0.090018156,0.063019449,0.137775393
C1orf228,Body-island,0.908779355,0.88329235,0.137775393
,IGR-shore,0.079350871,0.044846583,0.137775393
,IGR-opensea,0.615278477,0.544250857,0.137775393
,IGR-island,0.366028394,0.492893516,0.137787805
,IGR-shore,0.180374305,0.264295968,0.137787805
DPP10,Body-opensea,0.250334593,0.1631223,0.137787805
SMR3B,TSS1500-opensea,0.122746654,0.076815635,0.137787805
,IGR-island,0.612011048,0.637478008,0.137787805
TMEM200B,TSS200-island,0.100475797,0.134428467,0.137787805
,IGR-opensea,0.107791909,0.124538238,0.137789859
ACSL1,Body-opensea,0.854927022,0.821751092,0.137789859
,IGR-opensea,0.9062635,0.861184455,0.137794228
GPR78,Body-island,0.826692594,0.794880864,0.137799384
KCNK9,TSS1500-island,0.049931031,0.031100749,0.137799384
DOCK3,Body-opensea,0.583599829,0.536587141,0.137799384
,IGR-opensea,0.70365977,0.580058298,0.137799415
RYR2,3'UTR-opensea,0.833542897,0.777408823,0.137799415
,IGR-island,0.81745454,0.854407245,0.137799415
EBF3,Body-shelf,0.783840233,0.716550091,0.137799415
EXOSC8,TSS1500-shore,0.068946291,0.050968616,0.137799415
STL,TSS200-island,0.124469823,0.218542611,0.137799415
ZCCHC2,Body-shore,0.056192443,0.040839016,0.137799415
,IGR-opensea,0.047575765,0.071790803,0.137799415
,IGR-opensea,0.907555728,0.865595113,0.137799415
,IGR-opensea,0.835755932,0.885039883,0.137799415
ERBB2IP,5'UTR-opensea,0.939149068,0.953687558,0.137799415
PTK2B,Body-opensea,0.733966293,0.657273741,0.137799415
HNRNPR,TSS200-island,0.041902915,0.022443833,0.137799415
,IGR-opensea,0.923410229,0.9470317,0.137799415
DNAJB6,Body-shore,0.91230293,0.932120228,0.137799415
CDH7,1stExon-shore,0.384295068,0.30964267,0.137804771
LTBP2,1stExon-island,0.493223204,0.524826792,0.137823356
ITGB3BP,3'UTR-opensea,0.837407649,0.894735439,0.137825097
,IGR-opensea,0.140897792,0.078271273,0.137825097
RASSF4,5'UTR-shelf,0.398461614,0.536102176,0.137826997
DLGAP2,TSS1500-opensea,0.57815078,0.642836987,0.137829411
PRH1,Body-opensea,0.733271801,0.681417883,0.137829411
LPHN3,Body-opensea,0.068452495,0.042010124,0.137829411
C5orf43,3'UTR-shelf,0.847144099,0.921357928,0.137832272
GIGYF2,Body-opensea,0.801015731,0.873905169,0.137854438
TTBK1,Body-shore,0.862114856,0.797368822,0.137862937
VPS13B,Body-opensea,0.887263499,0.860323069,0.137875332
,IGR-opensea,0.943460528,0.957313663,0.137875332
,IGR-opensea,0.826688569,0.767153409,0.137875332
,IGR-opensea,0.523320173,0.39488582,0.137875332
FCHO2,Body-opensea,0.748092174,0.795586574,0.13787622
CD1D,Body-shore,0.63683142,0.565915507,0.13787622
MYOM2,Body-shore,0.780885408,0.676167736,0.137892971
,IGR-opensea,0.818895112,0.760968027,0.137892971
PFDN4,3'UTR-opensea,0.740348713,0.877402905,0.137892971
RNF141,3'UTR-opensea,0.850894223,0.908405091,0.137892971
PRDM16,Body-shelf,0.801282997,0.762536581,0.13789513
CTRL,5'UTR-shelf,0.531602538,0.597156603,0.13789513
,IGR-opensea,0.025854289,0.063928379,0.137899821
LIMCH1,Body-shore,0.88787874,0.909854424,0.137899821
CECR2,TSS200-opensea,0.862776202,0.898820269,0.137902421
RLTPR,Body-island,0.076068764,0.047340197,0.13790772
,IGR-shelf,0.902669503,0.858674259,0.137916917
,IGR-island,0.263916865,0.375562472,0.137916917
POT1,TSS200-island,0.047241853,0.030344321,0.137922154
TNXB,Body-shelf,0.522738719,0.590081705,0.137922154
