Supplementary Table 3A. Differentially methylated probes between HF2303 CSCs and SDCs.,,,,
gene,feat.cgi,CSC_AVG,SDC_AVG,adj.P.Val
,IGR-opensea,0.045517355,0.024927985,0.190377398
,IGR-opensea,0.180288362,0.213049708,0.190377398
ARHGAP30,Body-opensea,0.571223604,0.529289221,0.190377398
GIMAP8,5'UTR-opensea,0.045623631,0.021632657,0.190377398
ARL5C,Body-island,0.049182855,0.015126863,0.190377398
,IGR-shore,0.247099872,0.162550126,0.190377398
PRDM16,Body-shore,0.920739341,0.864747364,0.190377398
SCARNA12,TSS200-shelf,0.895429039,0.863480669,0.190377398
C1orf122,1stExon-island,0.033959385,0.012163325,0.190377398
LOC401052,TSS200-island,0.062803317,0.028597084,0.190377398
SRMS,1stExon-island,0.79966769,0.760072489,0.190377398
HAPLN4,TSS200-shore,0.892223437,0.813962935,0.190377398
AIRE,Body-shelf,0.825146143,0.785524651,0.190377398
PLA2G4C,TSS1500-opensea,0.922548924,0.947209129,0.190377398
,IGR-shore,0.909475021,0.94194398,0.190381977
ACTN2,1stExon-island,0.066030102,0.021704057,0.190418799
GIPC1,Body-shore,0.650183641,0.607392439,0.190418799
,IGR-shelf,0.854762553,0.919010638,0.190485764
,IGR-island,0.837690762,0.793684246,0.190485904
PRDM16,Body-shore,0.857469102,0.813600675,0.190485904
WBSCR17,TSS1500-island,0.399042811,0.470940622,0.190485904
FOXP4,3'UTR-opensea,0.720263256,0.793437949,0.190485904
DPH1,Body-shelf,0.925319441,0.950005439,0.190485904
MSX2,TSS200-island,0.834841449,0.794089946,0.190518668
,IGR-opensea,0.653982163,0.593703834,0.190518668
PPP4C,5'UTR-island,0.0366913,0.011056408,0.190518668
,IGR-opensea,0.562003362,0.649418694,0.190518668
,IGR-opensea,0.912869512,0.861208554,0.190518668
,IGR-shore,0.692104346,0.748800065,0.190518668
EML1,1stExon-shore,0.077921395,0.029701982,0.190518668
PAX5,Body-shore,0.768908934,0.715983735,0.190518668
USP13,Body-opensea,0.620984904,0.549974699,0.190518668
LPCAT1,Body-opensea,0.934471322,0.963363462,0.190518668
PLEKHA2,TSS200-island,0.044985512,0.012384764,0.190537935
CDSN,TSS200-opensea,0.92107365,0.877707399,0.190537935
PTPRN2,Body-opensea,0.510080945,0.443647224,0.190537935
MIDN,5'UTR-island,0.086753448,0.017023532,0.190537935
KSR2,Body-opensea,0.124789074,0.084720236,0.190537935
CLEC2L,Body-shelf,0.757794299,0.686990447,0.190566428
FXYD6,5'UTR-shelf,0.535642776,0.470917421,0.190566428
MED24,TSS200-shore,0.047572111,0.023807892,0.190566428
,IGR-island,0.0709655,0.027683813,0.190566428
VPS37B,3'UTR-shore,0.837075165,0.781132636,0.190578803
HNF4A,Body-opensea,0.626868153,0.579864662,0.190578803
AZI2,TSS1500-shore,0.057548818,0.029460713,0.190614939
,IGR-opensea,0.784036163,0.715573057,0.190614939
ANKH,Body-opensea,0.840614427,0.801457278,0.190614939
ANKRD33B,Body-island,0.070730199,0.049084192,0.190614939
CAPN2,1stExon-island,0.041240779,0.019960793,0.190614939
PTPRU,Body-island,0.046244955,0.011751597,0.190614939
,IGR-opensea,0.839097885,0.798339597,0.190614939
,IGR-opensea,0.886754634,0.920641409,0.190614939
PCSK6,Body-opensea,0.543045499,0.495538944,0.190614939
C2orf69,TSS1500-shore,0.756488744,0.818759154,0.190614939
DHX30,Body-island,0.030522523,0.009238365,0.190614939
B4GALNT2,TSS200-island,0.100373865,0.038516423,0.190614939
SLCO4A1,Body-island,0.759261303,0.68456611,0.190614939
FAM153B,3'UTR-opensea,0.624980172,0.558749658,0.190614939
SELO,Body-shelf,0.920590032,0.88605226,0.190614939
ATP6V0D2,TSS1500-opensea,0.960850201,0.93775892,0.190614939
TMEM179B,TSS200-island,0.051408835,0.021486342,0.190614939
,IGR-shore,0.625712347,0.579873076,0.190641113
TMEM52,3'UTR-shore,0.795776215,0.730118392,0.19075331
POMC,Body-island,0.811083457,0.859817575,0.19075331
PRDM16,Body-shore,0.671287685,0.619093753,0.190807837
AGAP1,Body-opensea,0.867541836,0.908496769,0.190808573
MOV10L1,Body-opensea,0.980110509,0.933404954,0.190815549
,IGR-island,0.833193526,0.87250579,0.190826079
RGS14,TSS200-opensea,0.783932354,0.738642875,0.190904485
C6orf141,5'UTR-island,0.107930281,-0.004812051,0.190989124
SELM,TSS200-island,0.035111932,0.015222823,0.190993132
ACACB,Body-shore,0.041341276,0.016013064,0.190998712
,IGR-opensea,0.916627896,0.944250173,0.190998712
NOTCH4,Body-shelf,0.91360885,0.94313459,0.190998712
,IGR-island,0.047204048,0.018388647,0.190998712
HES5,TSS1500-island,0.028877725,0.006557768,0.190998712
CACNB4,Body-opensea,0.148096565,0.213824764,0.190998712
TBC1D16,Body-shelf,0.817546109,0.845898491,0.190998712
ZC3HC1,TSS1500-shore,0.866030981,0.796990573,0.190998712
,IGR-shelf,0.860989359,0.885512487,0.191014151
LMBRD2,TSS200-island,0.030675738,0.010148186,0.191014151
HLA-DPB2,Body-opensea,0.492595987,0.434513916,0.191014151
RAI1,5'UTR-opensea,0.048535474,0.018726102,0.191014151
CBFA2T3,Body-island,0.727802167,0.681022812,0.191024079
,IGR-shore,0.81810647,0.882860132,0.191059752
MIR208B,TSS1500-shore,0.594126959,0.555338644,0.191059752
LDHB,5'UTR-island,0.103202982,0.062015701,0.191059752
KIF26A,Body-island,0.681090441,0.63462635,0.191136159
MYLK4,Body-shore,0.154441153,0.080394975,0.191146148
,IGR-opensea,0.12361768,0.012177131,0.191201157
GFAP,1stExon-shelf,0.797042137,0.745943478,0.191202367
SLC35F3,Body-island,0.891972342,0.856776249,0.191202367
MAPK8IP3,Body-shore,0.707048491,0.663544221,0.191202367
,IGR-shore,0.162564807,0.096939187,0.191202367
KRT83,Body-shore,0.837427705,0.749628667,0.191231974
DLGAP2,5'UTR-opensea,0.919529946,0.811826124,0.191231974
,IGR-shore,0.802437798,0.746178009,0.191231974
,IGR-opensea,0.690283529,0.630528559,0.191231974
EXTL1,Body-shore,0.882466708,0.849899477,0.191231974
CNDP1,TSS1500-opensea,0.810482381,0.773033329,0.191231974
CBFA2T3,5'UTR-shore,0.799570561,0.718302695,0.191231974
FGF11,1stExon-island,0.049840691,0.016514046,0.191231974
SLC6A3,Body-island,0.796878702,0.842924808,0.191231974
C17orf48,TSS200-island,0.037870497,0.015258268,0.191310117
FAT2,TSS1500-opensea,0.757312052,0.695460625,0.191310117
C2orf88,TSS1500-shore,0.884610782,0.91070741,0.191310117
LSM2,Body-shelf,0.855116963,0.898372292,0.191310117
WNT11,Body-shore,0.917801215,0.943641507,0.191310117
NCRNA00174,TSS1500-opensea,0.870138777,0.896723235,0.191310117
MAML2,Body-opensea,0.664093118,0.79970495,0.191310117
,IGR-opensea,0.847185575,0.822241745,0.191310117
SHANK2,Body-island,0.067385155,0.100217801,0.191310117
CCNY,Body-opensea,0.828617909,0.870648113,0.191310117
GLI2,Body-opensea,0.818382125,0.794162304,0.191310117
JARID2,Body-opensea,0.205680195,0.248079443,0.191310117
KCNT1,Body-shore,0.544373243,0.474673037,0.191310117
CN5H6.4,Body-island,0.091470618,0.025520255,0.191310117
,IGR-island,0.045798627,0.021245005,0.191310117
SND1,Body-opensea,0.893339235,0.864767375,0.191310117
,IGR-opensea,0.88230177,0.933645157,0.191310117
MYT1L,Body-shore,0.657572198,0.570166044,0.191310117
,IGR-opensea,0.705473557,0.633136939,0.191310117
MAD1L1,Body-shore,0.818072486,0.789969296,0.191310117
,IGR-shelf,0.245258554,0.134104612,0.191310117
,IGR-opensea,0.601000219,0.571250998,0.191310117
,IGR-shelf,0.631085956,0.695683111,0.191310117
ZNF219,5'UTR-island,0.041415212,0.017697803,0.191310117
CYP19A1,5'UTR-opensea,0.894167434,0.939894739,0.191344919
SYT3,Body-shelf,0.622124744,0.592296254,0.191344919
,IGR-shelf,0.694978545,0.802563023,0.191344919
DIP2C,Body-shelf,0.907973719,0.934440831,0.191405412
SLC5A10,Body-island,0.85579427,0.905065266,0.19141061
ST14,TSS1500-shore,0.797674706,0.867018948,0.191412663
NAT15,5'UTR-opensea,0.875372176,0.904535629,0.191480801
TBCD,Body-opensea,0.59085036,0.668064962,0.19151261
RASD1,5'UTR-island,0.108371588,0.052370476,0.19151261
,IGR-island,0.071096327,0.000752691,0.19151261
MGC2752,TSS200-island,0.037855023,0.012312147,0.191542708
TFAP2B,3'UTR-shore,0.072710724,0.039016919,0.191566455
,IGR-opensea,0.816971245,0.771234445,0.191567595
MCTP1,Body-shore,0.019921235,0.046140329,0.19162809
SFXN4,3'UTR-opensea,0.774555857,0.852263106,0.19162809
EZH2,3'UTR-opensea,0.780680107,0.733245306,0.19162809
,IGR-island,0.058756514,0.019192738,0.19168212
STK3,5'UTR-island,0.041595619,0.01925903,0.191691172
,IGR-opensea,0.105118288,0.077578084,0.191708604
STX2,Body-opensea,0.818121442,0.863631618,0.191728375
ALOX15B,TSS200-opensea,0.190476285,0.217484885,0.191746858
NR2E1,Body-island,0.228845184,0.273874459,0.191746858
TMEM206,TSS1500-shore,0.710076076,0.659165837,0.191746858
SLC2A1,1stExon-shore,0.030980438,0.008204042,0.191746858
,IGR-opensea,0.581775513,0.512796193,0.191746858
,IGR-opensea,0.885206257,0.826919269,0.191746858
,IGR-shelf,0.807522704,0.779861169,0.191746858
,IGR-island,0.054512635,0.032832255,0.191746858
DNAH14,1stExon-island,0.221094094,0.198858801,0.191746858
DLGAP2,Body-opensea,0.83076916,0.777347502,0.191746858
MEGF10,5'UTR-shore,0.126925913,0.073321826,0.191746858
LOC440925,TSS200-island,0.074278243,0.010838688,0.191746858
,IGR-opensea,0.803038275,0.721349952,0.191746858
ZDHHC7,5'UTR-opensea,0.855707396,0.820878987,0.191746858
NUPL1,TSS200-island,0.063517746,0.039982021,0.191746858
,IGR-island,0.079421385,0.03472297,0.191746858
ZNF276,Body-shore,0.073326498,0.102483791,0.191813461
CYP1B1,TSS1500-island,0.039887513,0.016005645,0.191813461
LYRM4,Body-opensea,0.886146531,0.913534503,0.191813461
ACP5,TSS1500-island,0.897265955,0.867069807,0.191813461
TBX1,Body-island,0.881930418,0.848434921,0.191871913
KIAA1875,Body-shore,0.786411789,0.761858643,0.191945858
,IGR-opensea,0.7723277,0.739973773,0.191945858
,IGR-island,0.772198942,0.716944597,0.191945858
CPEB3,Body-opensea,0.849226763,0.875199728,0.191945858
NR2E1,Body-shore,0.864630764,0.92696714,0.191945858
,IGR-shore,0.401940173,0.461813838,0.191945858
PRKAR1B,Body-shore,0.785576216,0.735336269,0.191945858
,IGR-opensea,0.650921255,0.58232151,0.191945858
SC4MOL,Body-opensea,0.394813458,0.446187226,0.191945858
,IGR-opensea,0.471039894,0.418665676,0.191945858
GPC6,Body-opensea,0.734293807,0.808946177,0.191945858
,IGR-island,0.074091524,0.032470012,0.191945858
ARSA,Body-shelf,0.887517021,0.858542059,0.191945858
NOTCH4,Body-opensea,0.870043544,0.824020262,0.191945858
SNAP91,TSS200-island,0.6385903,0.552207382,0.191947288
S100A9,5'UTR-opensea,0.607012919,0.564600431,0.191951595
C11orf61,1stExon-island,0.052053587,0.014123318,0.191951595
NEURL4,Body-shelf,0.922866601,0.943284693,0.191961655
GPRC5C,Body-opensea,0.536099589,0.479523673,0.191961655
TMEM231,TSS1500-island,0.06256913,0.033446169,0.191961655
CENPJ,Body-shore,0.959840529,0.938546631,0.191961655
WDR91,3'UTR-opensea,0.742868743,0.674123206,0.191961655
HECA,Body-island,0.066732872,0.025247255,0.191961655
KLHDC7A,1stExon-island,0.615806719,0.549032435,0.191993528
PLA2R1,TSS200-shore,0.965794083,0.921161503,0.191993528
CAPN1,TSS200-shore,0.08785017,0.02478857,0.192018368
GEMIN5,TSS200-island,0.027439202,0.00713458,0.192018368
,IGR-shore,0.061915497,0.035059977,0.192084725
UBR4,Body-opensea,0.867612982,0.910458162,0.192084725
EDN2,TSS1500-opensea,0.584976701,0.524478366,0.192084725
HRH2,5'UTR-island,0.172655158,0.254282009,0.192084725
KIF5C,Body-shore,0.164293511,0.094624648,0.192084725
KCTD16,5'UTR-shelf,0.239792753,0.295293296,0.192084725
KRT1,TSS1500-opensea,0.356488918,0.275213966,0.192084725
IL17RA,TSS1500-island,0.865891737,0.910338991,0.192084725
,IGR-opensea,0.860270251,0.911663151,0.192084725
FAM100B,1stExon-island,0.04293752,0.017841459,0.192087704
CHRM1,Body-opensea,0.756002923,0.826452946,0.192087704
LRRC8E,1stExon-island,0.063187967,0.014708539,0.192087704
ECE2,Body-shore,0.45042063,0.414525572,0.192087704
,IGR-island,0.054136453,0.030156903,0.192087704
MRPL40,TSS1500-island,0.063812032,0.03904359,0.192110712
B3GNTL1,Body-shore,0.938096426,0.96011297,0.192110712
CACNA1C,Body-island,0.706207478,0.672341178,0.192110712
HTR6,TSS200-island,0.044232511,0.023345506,0.192110712
BCL2,TSS1500-island,0.046472992,0.020269628,0.192110712
EPHB6,5'UTR-shelf,0.710640808,0.66750211,0.192129021
CHGA,5'UTR-island,0.301587109,0.177058439,0.192228499
,IGR-shore,0.058386926,0.032403948,0.192356372
TMEM44,TSS1500-island,0.051800913,0.025297768,0.192367151
MIR518B,TSS1500-opensea,0.088924241,0.065073069,0.192367151
PRDM16,Body-opensea,0.688208121,0.613891279,0.192367151
,IGR-shore,0.287926318,0.223189821,0.192367151
,IGR-shore,0.904064636,0.873282178,0.192367151
,IGR-island,0.081991504,0.030158465,0.192367151
,IGR-opensea,0.880080345,0.844306217,0.192367151
HHATL,5'UTR-opensea,0.715376414,0.653098804,0.192367151
SLC6A19,Body-island,0.823535229,0.77891201,0.192367151
LFNG,Body-island,0.031986901,0.008382193,0.192367151
NKTR,TSS200-island,0.034034979,0.011973571,0.192367151
,IGR-opensea,0.050541885,0.022305156,0.192367151
MOV10L1,Body-opensea,0.933109141,0.868420741,0.192367151
DLGAP2,Body-island,0.752045276,0.698124474,0.192367151
GPR77,TSS1500-opensea,0.852529274,0.897280138,0.192367151
ARHGAP29,TSS1500-shore,0.977409607,0.896429406,0.192367151
,IGR-shore,0.748059567,0.700278523,0.192367151
PTPRN2,Body-shore,0.746449249,0.696894226,0.192367151
KIAA0664,Body-island,0.899550506,0.862317578,0.192367151
,IGR-island,0.035819745,0.01237517,0.192367151
RASEF,TSS200-island,0.599226661,0.550044081,0.192367151
CSDA,3'UTR-opensea,0.651292069,0.727711937,0.192367151
ABLIM3,Body-opensea,0.591630554,0.498294081,0.192367151
WDR53,TSS200-island,0.031656711,0.009215972,0.192367151
,IGR-island,0.878522121,0.92152682,0.192367151
NTM,Body-opensea,0.719543393,0.646070079,0.192367151
CHID1,TSS200-shelf,0.625953639,0.566849079,0.192367151
,IGR-shelf,0.873240732,0.839007816,0.192367151
VPS52,Body-shelf,0.890023732,0.818529223,0.192442073
,IGR-opensea,0.405868481,0.369222516,0.192461693
,IGR-island,0.08544188,0.037903468,0.192461693
AGAP1,Body-opensea,0.887395672,0.932563663,0.192461693
PRKCG,Body-shore,0.759458976,0.73336103,0.192461693
RUVBL2,TSS200-shore,0.044839003,0.015810126,0.192461693
,IGR-opensea,0.878940313,0.843037818,0.192461693
POLR2A,Body-opensea,0.913526781,0.946396374,0.192461693
C10orf58,TSS200-opensea,0.869090199,0.893980364,0.192461693
C1orf133,TSS1500-shore,0.685467768,0.623879274,0.192461693
ERGIC1,Body-opensea,0.891290128,0.945786201,0.192461693
C22orf9,Body-shore,0.801047143,0.758752195,0.192564118
FOXO1,Body-opensea,0.86940776,0.899736668,0.192564118
,IGR-opensea,0.89659393,0.931827025,0.192564118
IGF2R,3'UTR-opensea,0.906061964,0.930871035,0.192564118
KIAA1199,5'UTR-opensea,0.611135641,0.56962325,0.192564118
ERGIC1,Body-shelf,0.532080626,0.468595881,0.19257666
,IGR-shore,0.857601816,0.803722378,0.19257666
,IGR-opensea,0.966426882,0.925154405,0.19257666
ADCK5,TSS1500-island,0.034163721,0.014267555,0.19257666
,IGR-island,0.099333645,0.028015732,0.19257666
,IGR-opensea,0.94718098,0.90619712,0.19257666
CLK2,Body-shore,0.908758262,0.934341676,0.19257666
JUP,TSS200-island,0.038034357,0.013450532,0.19257666
RGS3,Body-shore,0.894729702,0.840428967,0.19257666
LOC100302652,TSS200-island,0.064437511,0.01355717,0.19257666
,IGR-opensea,0.110184388,0.035112012,0.19257666
,IGR-island,0.069974178,0.048690191,0.19257666
PTPRN2,Body-shelf,0.443186237,0.385349085,0.19257666
SLC17A5,1stExon-island,0.04111411,0.015098831,0.19257666
FLNC,Body-opensea,0.860123611,0.827725572,0.19257666
GFRA2,Body-island,0.902179951,0.831774963,0.19257666
TCF7L2,1stExon-shore,0.099271652,0.058322229,0.192620109
,IGR-island,0.049367548,0.002314501,0.192620109
RRAGD,Body-shore,0.796003576,0.871324914,0.192620109
ALOX5,Body-shore,0.88808922,0.924024957,0.192620109
SNX33,Body-shelf,0.686558318,0.635850129,0.192620109
,IGR-opensea,0.864143956,0.797188219,0.192620109
FAM83H,5'UTR-island,0.062190457,0.007531195,0.192620109
,IGR-opensea,0.596856602,0.527615605,0.192620109
CDKN3,TSS200-island,0.03720786,0.014271301,0.192620109
RHOBTB1,Body-shelf,0.804496686,0.89720279,0.192620109
SLC39A11,Body-opensea,0.761542948,0.809868364,0.192620109
SLC5A8,Body-shore,0.485749861,0.449278439,0.192620109
GPR155,TSS1500-shore,0.068047507,0.034253233,0.192634379
,IGR-opensea,0.751851198,0.696632389,0.192798474
RPS6KA2,Body-shelf,0.388843963,0.47474184,0.192853743
RCC2,5'UTR-shore,0.057664557,0.027758865,0.19285848
,IGR-shore,0.32984276,0.419703753,0.19285848
NLRP6,TSS200-shore,0.784659419,0.737517283,0.19285848
CACHD1,TSS1500-shore,0.561781845,0.509466376,0.19285848
RHOBTB2,Body-shelf,0.901336959,0.854738422,0.192859963
ZMPSTE24,Body-shelf,0.85298641,0.885716086,0.192941292
PXDN,Body-opensea,0.863126881,0.839754709,0.192976387
TSHR,Body-opensea,0.909814962,0.854447788,0.192976387
ZNF280D,TSS200-island,0.030709398,0.0098451,0.192976387
TRAPPC9,Body-opensea,0.90013199,0.871862086,0.192976387
C11orf41,Body-shore,0.804772021,0.733355471,0.192976387
USP29,TSS1500-island,0.707555813,0.656423915,0.192976387
PTPRN2,Body-island,0.762228365,0.729737062,0.192976387
SIRT2,5'UTR-shelf,0.904473455,0.873997806,0.192976387
CABC1,Body-shore,0.756561581,0.713680778,0.192976387
LOC152024,Body-opensea,0.654293977,0.621253285,0.192976387
GJA5,5'UTR-opensea,0.785852983,0.738699072,0.192976387
HOXB4,Body-shore,0.527018931,0.639087218,0.192976387
CAMKK1,Body-opensea,0.863371074,0.89984153,0.192976387
ITPKB,5'UTR-island,0.037131653,0.017247546,0.192976387
,IGR-opensea,0.819234752,0.751810384,0.192976387
,IGR-shore,0.913231343,0.882270483,0.192976387
TMEM108,TSS1500-shore,0.899448733,0.927967843,0.192976387
THBS4,Body-opensea,0.076987972,0.018563911,0.192976387
CLPS,TSS1500-opensea,0.711408856,0.623631049,0.192976387
TSPAN11,Body-opensea,0.845538798,0.824338732,0.192976387
FBXL16,3'UTR-island,0.900202221,0.868049493,0.192976387
CD3EAP,TSS1500-island,0.083396553,0.053786031,0.192976387
TRPM8,Body-opensea,0.900554753,0.93003787,0.192976387
CROCCL1,TSS200-opensea,0.855845022,0.821700984,0.192976387
RCC2,Body-opensea,0.89741105,0.94068385,0.192976387
DYSF,Body-shore,0.455802341,0.424170057,0.192976387
MC5R,1stExon-island,0.868343553,0.828044385,0.192976387
STAC2,TSS1500-shore,0.841852155,0.780949047,0.192976387
KCNQ3,Body-island,0.972727217,0.931253798,0.192976387
,IGR-opensea,0.549463005,0.697044661,0.192976387
LRP5,Body-shore,0.926935034,0.950891454,0.192976387
C5orf36,TSS1500-island,0.049260991,0.028747514,0.192976387
WAPAL,TSS1500-shore,0.059781565,0.028687366,0.192976387
VWF,Body-island,0.82770396,0.772346078,0.192976387
BAHD1,5'UTR-island,0.077164689,0.049963175,0.192976387
,IGR-shelf,0.908694207,0.875556183,0.192976387
GPR123,TSS200-island,0.05232856,0.026423324,0.192976387
ME3,Body-island,0.048563784,0.005155847,0.192976387
CHST10,Body-opensea,0.885112069,0.861726721,0.192976387
,IGR-shore,0.077905086,0.032679308,0.193025727
,IGR-opensea,0.746461885,0.688326813,0.193040857
,IGR-opensea,0.889468253,0.842037464,0.193075681
TNFRSF18,TSS1500-shore,0.656623507,0.610618996,0.193075681
,IGR-island,0.854150539,0.814154111,0.19307755
RNF39,1stExon-island,0.035881389,0.013194133,0.19307755
TRIM65,TSS200-island,0.046917309,0.01033633,0.19307755
INPP5A,Body-shelf,0.907053621,0.930612812,0.19307755
PLLP,TSS1500-island,0.046391456,0.009017047,0.19307755
,IGR-island,0.899478514,0.859645205,0.19307755
FLT4,Body-shore,0.597781932,0.528151563,0.19307755
IRF3,TSS200-island,0.0760446,0.042426387,0.19307755
PTPRN2,Body-opensea,0.638570692,0.601379461,0.19307755
USP31,Body-opensea,0.891708001,0.92080582,0.19307755
FER1L6,1stExon-opensea,0.788076209,0.716287798,0.193089949
NEK10,TSS200-island,0.085466358,0.022953181,0.193124426
ZNF710,5'UTR-shelf,0.657428475,0.602345636,0.193154902
,IGR-shore,0.788865288,0.767548636,0.193154902
CDCA7,TSS200-island,0.036292729,0.013242441,0.193154902
,IGR-island,0.136160726,0.044014804,0.193154902
C20orf160,3'UTR-shore,0.612340583,0.547496187,0.193154902
HTR7P,Body-island,0.04880503,0.009797724,0.193162783
,IGR-opensea,0.882260738,0.929171794,0.193210189
C11orf51,TSS1500-shore,0.110649909,0.019158019,0.193257422
,IGR-island,0.060877865,0.032725168,0.193257422
SPINT1,TSS200-island,0.029171456,0.007766215,0.193257704
SPSB4,TSS1500-island,0.06977613,0.033266556,0.193257704
DLGAP4,5'UTR-island,0.787712614,0.763326981,0.193257704
RAI1,5'UTR-shelf,0.071171421,0.014539655,0.193257704
,IGR-opensea,0.753639217,0.671307328,0.193257704
MPRIP,Body-shore,0.926466843,0.948535367,0.193257704
,IGR-opensea,0.76923105,0.834841354,0.193270373
PFDN6,TSS1500-shore,0.66002853,0.617094248,0.193270373
,IGR-opensea,0.042084692,0.01129893,0.193319495
,IGR-opensea,0.808146881,0.750976868,0.193319495
ABCC11,TSS200-opensea,0.713281927,0.636052198,0.193319495
RFC1,TSS200-island,0.457177002,0.520837326,0.193319495
SART1,TSS1500-opensea,0.058278292,0.019093472,0.193319495
OR2T11,1stExon-opensea,0.16165482,0.136093154,0.193319495
,IGR-opensea,0.803938353,0.887774769,0.193319495
SLC1A3,Body-opensea,0.01791776,0.037437453,0.193319495
ADARB2,Body-opensea,0.135963187,0.105483904,0.193319495
EGR2,5'UTR-island,0.048301115,0.017065849,0.193319495
,IGR-opensea,0.862720095,0.793220093,0.193319495
PDZRN3,1stExon-island,0.089950619,0.038998413,0.193319495
C3orf33,3'UTR-opensea,0.778715422,0.817981768,0.193319495
SMARCC1,TSS1500-island,0.068872549,0.031145595,0.193319495
RFX8,5'UTR-island,0.097063373,0.023276995,0.193319495
,IGR-shore,0.680711136,0.616619534,0.193319495
PRRT1,TSS200-shore,0.190648153,0.226933852,0.193319495
AP1M1,Body-shelf,0.899705192,0.868229699,0.193319495
,IGR-opensea,0.98358401,0.936009959,0.193319495
TTC7A,Body-opensea,0.63815632,0.580796243,0.193323122
CALCB,1stExon-island,0.084849899,0.020418795,0.193384809
,IGR-shore,0.925884945,0.894197591,0.193384809
ZNF501,TSS200-island,0.068212897,0.030086553,0.193414774
,IGR-opensea,0.925006106,0.945414359,0.193462699
TMEM200B,5'UTR-island,0.039357371,0.015505916,0.193470229
THPO,Body-opensea,0.85653753,0.911752824,0.193470229
PTPRN2,Body-shore,0.519240396,0.473433029,0.19349852
,IGR-opensea,0.899967688,0.863261896,0.19349852
,IGR-opensea,0.915114306,0.873025331,0.19349852
PRKAR2B,Body-opensea,0.809725227,0.753730972,0.19349852
DCAKD,Body-shore,0.927976727,0.948567697,0.19349852
TP53INP2,3'UTR-shore,0.803014664,0.775036504,0.19349852
KIAA1751,Body-shelf,0.487081225,0.525533005,0.19349852
CTGF,3'UTR-shore,0.882676188,0.919640263,0.19349852
NOXA1,Body-shore,0.918796061,0.875762138,0.19349852
GDF10,Body-shore,0.689920164,0.65257057,0.19349852
NOP56,TSS200-island,0.035946296,0.015621607,0.19349852
C7orf50,Body-shore,0.876948496,0.84899841,0.19349852
FAM83B,TSS1500-island,0.175087042,0.242201348,0.19349852
C19orf21,Body-island,0.692058117,0.650273925,0.19349852
ADAMTS2,Body-shore,0.584578389,0.548108855,0.19349852
LRRC14B,Body-shore,0.6262691,0.56839163,0.19349852
AUTS2,1stExon-island,0.101747699,0.059345571,0.19349852
,IGR-shore,0.864250354,0.915365014,0.19349852
C17orf98,TSS1500-shore,0.856741466,0.882237587,0.19349852
PITRM1,TSS200-island,0.035968435,0.015526829,0.19349852
FGF3,Body-island,0.048445118,0.012316193,0.19349852
,IGR-opensea,0.798442554,0.730646669,0.19349852
,IGR-island,0.385297979,0.361268389,0.19349852
,IGR-island,0.072868715,0.024215252,0.19349852
FZD9,1stExon-island,0.902892067,0.867210888,0.19349852
GRIN2A,Body-opensea,0.223525505,0.193478097,0.19349852
KNDC1,Body-island,0.857364344,0.894258677,0.19349852
ULK1,Body-shore,0.931951089,0.963950885,0.19349852
HOXC4,Body-shore,0.893997536,0.920944463,0.19349852
ZNF311,TSS1500-opensea,0.897276986,0.872570808,0.19349852
MAST1,5'UTR-island,0.094359866,0.056006743,0.19349852
ZCCHC2,Body-shore,0.888805107,0.854525978,0.19349852
,IGR-opensea,0.525943498,0.487253259,0.19349852
DUSP3,TSS1500-shore,0.9208205,0.867401538,0.19349852
,IGR-island,0.04792026,0.013242105,0.19349852
C6orf10,Body-opensea,0.315180713,0.391305987,0.19349852
IGF1,TSS1500-opensea,0.423847338,0.384591298,0.19349852
CHMP2B,TSS200-island,0.03444694,0.013452368,0.19349852
KLHL29,5'UTR-opensea,0.828121408,0.899241841,0.193560773
C11orf49,Body-opensea,0.186747849,0.280770214,0.193560773
,IGR-island,0.279841876,0.350893751,0.193580001
,IGR-island,0.056362301,0.006045809,0.193625663
KANK4,Body-opensea,0.800042659,0.730296145,0.193650258
CBLN4,TSS1500-shore,0.518483967,0.440243665,0.193668007
FAM83F,Body-opensea,0.388970795,0.352057557,0.193701064
,IGR-shelf,0.749276389,0.830431945,0.193701064
ANKMY1,TSS200-island,0.068062264,0.043046349,0.193701064
,IGR-shelf,0.92054921,0.874159721,0.193739266
,IGR-opensea,0.830287783,0.803144597,0.193739266
,IGR-shelf,0.599107222,0.54321329,0.193739266
,IGR-opensea,0.449386858,0.487217897,0.193739266
C11orf85,TSS200-opensea,0.872357935,0.917754227,0.193739266
RASA3,Body-island,0.812781862,0.871523805,0.193739266
SHISA7,Body-island,0.443627606,0.5020121,0.193739266
,IGR-shore,0.283941775,0.352933214,0.193739266
,IGR-island,0.04467953,0.017258414,0.193739266
,IGR-shelf,0.809358662,0.764315105,0.193775288
,IGR-shore,0.914832553,0.884769728,0.193827661
PION,Body-island,0.067594071,0.022196035,0.193827661
GALNS,Body-shore,0.920438536,0.881404167,0.193835354
GRM1,5'UTR-shore,0.08621179,0.02778194,0.193850011
APOBEC3H,TSS1500-opensea,0.903151135,0.871994376,0.193850011
ALDH2,5'UTR-island,0.03761281,0.014291246,0.193850011
SH2D3A,5'UTR-shore,0.732812205,0.656590838,0.193850011
LGALS3BP,Body-opensea,0.791306563,0.758834289,0.193917816
,IGR-opensea,0.65091632,0.602514495,0.193929788
